bodyID,weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
ANSURI_fem_0143,45.72,148.59,32.36,84.14,65.56,83.9,93.95,51.07,33.47,32.45,18.63,23.91,14.18,14.54,52.03,24.11,70.01,37.38,34.34,22.17,53.74
ANSURI_fem_0144,60.46,163.25,36.37,90.38,77.64,93.93,101.17,56.51,37.17,34.45,20.41,24.83,14.83,13.72,54.55,24.39,77.33,38.78,39.17,22.95,54.95
ANSURI_fem_0145,74.09,167.75,38.73,97.08,88.4,101.83,106.41,59.93,42.95,37.85,21.23,26.88,16.03,14.34,55.88,25.37,79.89,40.4,40.09,25.81,56.08
ANSURI_fem_0146,49.67,152.33,34.04,82.87,73.76,89.37,93.22,52.58,35.45,33.1,19.67,23.83,14.31,14.21,49.39,23.04,71.27,37.52,35.05,20.74,52.11
ANSURI_fem_0147,46.38,153.64,32.72,78.36,65.49,86.62,87.9,53.16,35.57,32.34,18.17,23.26,13.75,13.48,48.66,22.22,72.78,36.37,37.55,20.37,54.29
ANSURI_fem_0148,53.14,154.16,34.82,84.66,77.89,89.2,97.48,54.61,35.41,34.28,20.05,24.6,14.05,13.13,52.47,22.74,73.7,36.42,38.08,21.72,54.46
ANSURI_fem_0149,78.54,176.6,38.12,100.01,85.61,102.71,108.57,61.18,41.98,38.36,22.6,27.6,16.16,15.16,58.35,25.96,85.24,41.79,43.36,25.91,56.6
ANSURI_fem_0150,53.86,155.15,35.28,85.74,68.51,88.07,99.24,55.72,37.93,35.36,20.5,26.17,15.52,13.9,53.59,25.17,74.55,35.0,37.83,21.61,54.71
ANSURI_fem_0151,61.73,161.51,37.93,94.52,78.24,94.64,101.7,55.65,36.54,34.12,20.94,25.33,15.7,13.08,52.24,22.42,73.1,40.39,38.02,24.32,54.8
ANSURI_fem_0152,68.52,159.99,36.08,94.85,82.94,101.42,100.71,63.68,42.49,37.59,21.68,27.57,15.66,14.03,54.75,24.55,77.94,37.43,39.44,24.78,54.57
ANSURI_fem_0153,69.31,157.75,38.54,98.04,91.43,99.98,107.72,62.03,40.71,37.57,21.03,25.69,14.26,13.55,52.01,21.77,73.39,38.21,37.92,24.73,54.49
ANSURI_fem_0154,64.01,164.75,36.61,90.71,81.09,97.11,104.32,58.82,38.65,34.44,20.01,23.95,14.58,15.34,57.12,26.38,80.86,39.83,40.56,23.2,56.43
ANSURI_fem_0155,60.61,159.54,35.79,96.33,81.54,94.36,99.7,56.09,37.49,33.54,20.6,24.35,14.85,13.63,52.57,23.04,75.51,39.46,38.79,24.26,54.36
ANSURI_fem_0156,51.11,151.21,33.53,85.73,71.33,90.33,96.18,54.02,36.08,33.97,20.11,23.76,13.82,12.91,50.45,22.68,73.05,35.43,37.45,22.5,53.45
ANSURI_fem_0157,71.23,158.88,36.37,92.91,86.47,104.57,104.31,65.97,44.63,37.77,19.98,25.77,15.18,13.8,54.57,25.0,76.91,39.45,41.41,23.53,55.37
ANSURI_fem_0158,58.68,149.07,36.38,92.01,88.05,95.58,101.13,59.14,37.34,34.48,20.0,24.41,13.95,13.56,49.54,21.06,69.36,36.37,34.8,24.16,54.75
ANSURI_fem_0159,65.81,157.93,34.12,92.72,82.11,104.44,102.07,61.49,38.3,35.77,20.22,26.34,15.18,12.82,55.7,24.45,77.8,38.84,39.63,25.01,53.74
ANSURI_fem_0160,62.53,159.49,34.52,92.05,81.4,97.56,99.94,57.22,38.95,36.39,21.56,23.77,14.65,14.54,52.9,23.44,74.44,42.7,37.02,24.96,54.27
ANSURI_fem_0161,57.49,158.94,36.91,85.75,74.43,90.94,102.63,55.26,37.16,35.57,19.77,25.4,14.46,14.87,54.8,24.3,76.55,39.87,39.73,23.11,54.63
ANSURI_fem_0162,68.45,176.87,37.1,87.66,80.85,101.7,101.42,59.98,37.55,33.75,21.0,25.07,15.74,14.82,57.88,26.88,86.34,41.17,44.03,21.16,56.49
ANSURI_fem_0163,55.35,160.25,34.78,89.4,76.25,91.03,97.28,54.05,35.4,32.79,19.1,24.58,15.09,14.07,52.1,23.53,76.33,39.59,39.11,22.4,52.61
ANSURI_fem_0164,52.66,153.16,34.42,88.36,75.7,93.15,92.31,55.71,34.69,32.1,19.1,22.1,13.43,11.82,48.79,20.92,70.73,36.18,36.77,22.81,54.5
ANSURI_fem_0165,63.88,155.49,37.86,95.76,81.65,95.88,107.46,58.54,38.83,36.66,20.61,25.5,14.7,13.68,52.07,22.88,71.81,40.79,36.15,25.27,54.14
ANSURI_fem_0166,56.48,159.89,35.19,89.92,73.95,91.75,98.82,54.62,36.78,33.11,19.43,24.58,14.65,13.63,56.78,25.2,78.39,37.15,39.72,23.56,54.6
ANSURI_fem_0167,51.76,160.6,34.29,81.62,67.84,87.65,97.53,53.05,35.87,34.02,19.95,24.66,14.09,14.49,50.65,22.36,74.54,40.24,36.16,20.68,54.34
ANSURI_fem_0168,56.5,162.04,35.32,81.24,72.33,92.73,99.84,57.53,35.92,34.19,19.96,24.46,15.14,15.26,55.63,25.35,79.37,38.25,39.71,21.04,55.06
ANSURI_fem_0169,56.75,161.77,34.44,86.25,71.03,92.19,99.59,55.99,36.97,35.34,21.21,24.37,15.16,14.15,53.02,22.62,75.78,40.05,36.26,20.94,55.64
ANSURI_fem_0170,57.95,156.87,34.68,96.72,83.85,92.12,100.85,53.63,36.28,31.78,19.23,24.15,14.75,12.85,51.56,22.77,75.12,40.95,36.74,24.16,53.78
ANSURI_fem_0171,60.1,168.42,36.01,86.42,75.15,93.31,100.19,55.36,36.14,34.02,20.25,25.79,15.52,13.18,56.86,24.82,80.34,40.17,40.31,21.71,55.81
ANSURI_fem_0172,65.89,171.1,37.21,92.11,81.4,97.18,104.41,57.62,37.36,33.24,19.74,26.92,15.6,14.77,58.17,25.84,84.21,38.85,42.58,23.15,55.39
ANSURI_fem_0173,50.38,155.11,33.4,81.84,72.47,88.53,95.06,52.72,36.05,33.14,19.8,23.36,14.66,14.12,53.29,24.42,77.14,37.23,36.69,21.86,51.72
ANSURI_fem_0174,62.11,168.41,37.28,85.93,74.85,95.2,101.87,57.02,38.03,35.42,20.43,25.9,15.19,15.14,61.07,27.36,81.86,38.71,41.1,20.61,57.02
ANSURI_fem_0175,53.97,156.23,34.94,91.37,80.57,90.12,97.6,51.97,33.31,31.74,18.9,23.93,14.36,13.01,50.52,22.43,72.49,39.68,36.49,23.04,53.77
ANSURI_fem_0176,68.29,167.17,35.77,93.53,83.92,101.95,104.71,59.74,37.0,35.45,21.23,24.75,15.18,15.5,55.07,24.27,80.05,41.81,39.91,25.57,54.5
ANSURI_fem_0177,71.95,172.17,36.57,94.97,84.95,103.25,103.75,60.13,39.45,35.6,21.55,25.75,15.52,14.28,55.21,24.22,82.05,41.99,40.98,24.23,56.24
ANSURI_fem_0178,76.83,180.02,38.16,95.55,87.41,105.48,109.09,58.22,39.29,36.53,20.09,25.98,15.35,15.67,63.63,28.33,89.1,42.44,46.04,24.55,55.86
ANSURI_fem_0179,65.81,163.55,35.89,94.56,77.79,99.43,102.66,59.82,38.07,36.6,20.53,25.77,15.12,14.0,54.84,24.19,75.54,40.45,36.74,25.17,53.85
ANSURI_fem_0180,58.22,161.37,35.64,82.43,72.86,95.78,97.27,56.93,38.06,34.55,21.06,25.74,15.51,13.06,53.83,23.44,74.51,38.24,37.25,21.36,54.51
ANSURI_fem_0181,64.8,167.76,36.27,93.58,80.35,98.03,101.98,58.14,36.77,33.78,20.13,24.5,14.83,14.05,57.16,26.56,83.2,39.79,42.67,25.22,54.21
ANSURI_fem_0182,69.45,155.84,36.4,98.6,99.77,103.12,103.3,59.95,39.98,37.19,20.79,25.69,14.75,13.21,52.27,23.51,73.5,40.5,37.35,26.19,52.63
ANSURI_fem_0183,59.61,166.33,34.82,91.46,76.41,94.69,99.06,53.92,35.56,33.14,20.13,24.6,15.28,14.27,56.14,24.68,78.74,41.59,39.45,22.91,54.43
ANSURI_fem_0184,59.07,163.25,36.03,88.57,75.23,92.59,98.16,55.33,38.64,35.63,20.8,25.22,14.74,13.77,55.78,24.87,78.92,38.44,38.33,22.44,55.84
ANSURI_fem_0185,68.16,160.1,37.18,97.16,83.82,97.83,105.11,60.87,41.1,37.92,21.47,26.77,15.33,14.18,55.6,24.39,76.99,40.32,39.97,25.91,54.03
ANSURI_fem_0186,68.3,171.64,35.74,90.42,80.46,99.18,101.14,59.23,39.38,38.14,21.92,25.38,14.85,14.86,59.82,26.53,83.51,42.7,41.55,22.92,57.15
ANSURI_fem_0187,62.08,163.83,36.58,87.12,76.0,97.85,101.58,58.06,37.87,35.28,20.72,25.54,15.26,14.73,55.11,25.07,77.48,39.67,38.1,21.58,56.97
ANSURI_fem_0188,51.52,154.62,34.29,85.3,77.01,89.17,96.17,53.42,34.09,33.03,18.54,23.13,13.8,14.24,52.48,23.63,71.75,37.82,36.33,20.88,55.09
ANSURI_fem_0189,68.88,158.35,37.21,103.61,90.93,101.23,105.87,60.1,36.44,34.01,20.16,26.96,15.61,14.85,52.51,23.23,74.36,41.44,37.78,28.77,53.76
ANSURI_fem_0190,71.24,166.86,38.32,99.29,89.05,102.9,104.75,62.04,39.07,34.11,20.03,25.94,15.15,14.3,55.82,25.62,82.85,37.75,41.93,25.72,54.55
ANSURI_fem_0191,58.06,159.94,34.58,82.2,79.25,94.34,100.59,55.11,37.68,34.81,20.91,26.04,15.24,15.14,53.38,23.9,74.99,39.73,37.76,21.25,54.88
ANSURI_fem_0192,70.22,160.31,37.21,98.42,91.09,99.2,105.87,57.99,40.85,38.71,22.38,27.36,15.88,14.03,52.41,23.82,72.86,40.54,35.9,25.97,57.41
ANSURI_fem_0193,63.46,161.33,35.72,95.88,79.87,97.13,102.48,59.28,37.98,34.2,20.0,25.72,15.38,14.52,54.31,23.96,80.15,37.5,40.07,25.61,56.33
ANSURI_fem_0194,61.29,166.78,36.69,88.57,76.17,94.5,98.72,57.05,37.29,34.21,20.08,25.56,15.1,13.43,54.29,23.8,78.67,39.21,39.61,23.26,56.49
ANSURI_fem_0195,65.21,164.91,35.95,97.43,82.4,97.9,100.77,57.82,36.99,35.14,21.11,23.33,14.31,14.15,54.16,24.14,78.0,42.36,39.1,26.02,54.59
ANSURI_fem_0196,86.76,178.87,40.04,103.1,88.56,107.8,116.46,64.33,42.17,37.36,21.95,30.48,16.48,16.13,64.22,29.7,87.46,42.48,44.32,27.19,57.0
ANSURI_fem_0197,60.34,165.52,35.14,85.53,78.17,93.77,102.52,55.49,35.94,33.78,20.81,26.05,15.74,14.24,58.28,25.88,78.7,39.09,38.92,22.54,55.91
ANSURI_fem_0198,62.18,176.14,35.38,82.07,73.73,95.4,100.38,56.51,36.72,35.21,20.91,24.83,14.97,15.76,55.28,24.86,84.53,44.16,42.82,21.33,54.51
ANSURI_fem_0199,48.61,150.19,34.51,81.07,66.86,90.14,91.61,54.49,35.54,32.89,18.77,24.16,13.83,12.93,52.31,24.22,72.46,33.17,36.26,21.25,55.21
ANSURI_fem_0200,66.62,163.33,35.41,90.81,80.23,101.29,103.06,59.68,38.74,36.28,20.53,25.31,15.09,13.89,54.61,23.09,74.36,43.05,36.87,24.71,56.0
ANSURI_fem_0201,60.86,160.6,36.66,86.79,76.98,97.48,100.03,59.65,38.09,34.32,19.54,25.79,14.01,12.88,55.72,24.72,78.44,37.05,40.12,22.39,55.01
ANSURI_fem_0202,62.38,167.35,35.61,89.63,74.62,94.14,102.21,58.43,37.51,33.64,20.8,26.29,15.25,13.83,57.56,25.84,81.29,41.33,40.53,23.45,53.75
ANSURI_fem_0203,45.04,154.64,33.57,81.35,67.26,84.94,92.79,49.65,31.58,30.78,17.93,21.67,13.55,12.98,53.95,23.46,76.37,34.72,38.63,20.58,52.68
ANSURI_fem_0204,72.44,176.22,37.72,96.06,79.96,99.3,108.85,58.8,38.26,36.34,21.78,26.7,15.75,15.28,59.6,26.32,85.57,42.76,43.99,25.52,54.61
ANSURI_fem_0205,53.04,160.02,34.72,83.09,72.57,90.05,98.18,53.54,33.53,34.6,19.84,23.79,14.32,13.37,53.65,23.02,77.1,38.19,37.81,20.63,54.4
ANSURI_fem_0206,57.21,163.79,35.63,87.48,70.76,91.39,97.92,54.83,37.58,32.99,20.61,24.76,14.92,13.71,51.36,21.75,75.5,41.09,37.86,23.0,56.78
ANSURI_fem_0207,52.41,162.55,34.53,79.24,67.03,88.61,99.48,54.07,34.43,33.37,19.79,25.07,14.94,15.27,55.36,24.58,78.54,40.26,38.72,19.96,54.31
ANSURI_fem_0208,59.29,159.48,33.97,96.52,81.19,94.94,98.77,55.49,35.19,33.26,19.3,25.3,14.72,14.07,54.01,23.16,76.81,40.64,39.04,24.28,54.19
ANSURI_fem_0209,58.71,163.3,35.48,87.73,78.73,93.53,104.2,54.2,34.31,33.03,19.77,24.97,15.21,14.93,54.64,23.44,75.94,41.73,37.63,21.64,54.96
ANSURI_fem_0210,57.0,164.07,35.16,85.51,73.04,93.03,97.87,54.63,35.51,35.67,19.92,23.95,14.3,13.54,55.97,24.48,79.21,39.03,38.89,22.25,53.62
ANSURI_fem_0211,68.31,158.04,34.99,98.56,92.27,102.97,101.8,60.81,41.44,37.42,20.48,25.27,14.6,13.85,51.45,23.32,75.79,37.2,36.55,25.18,54.35
ANSURI_fem_0212,49.0,155.22,33.59,85.69,73.32,87.72,95.05,51.94,33.1,30.12,17.96,22.94,13.81,12.12,53.94,23.11,75.27,37.01,37.98,20.99,52.32
ANSURI_fem_0213,56.66,165.42,34.84,86.58,70.69,90.2,103.03,55.59,35.66,35.12,19.21,24.03,13.51,15.07,56.62,24.72,79.41,41.06,39.75,20.74,54.55
ANSURI_fem_0214,50.95,155.64,33.97,82.63,67.94,92.09,94.34,55.28,34.05,32.74,19.01,23.7,14.0,12.83,50.65,22.87,73.37,37.38,35.71,20.76,54.03
ANSURI_fem_0215,48.74,153.27,34.6,83.74,70.7,86.65,96.6,51.22,34.27,32.67,18.94,23.32,13.71,14.87,48.53,21.16,70.05,39.83,35.32,20.8,53.5
ANSURI_fem_0216,53.5,162.07,34.45,85.31,69.27,89.92,98.26,53.54,33.64,34.02,19.64,25.02,14.92,14.86,52.93,23.77,77.35,39.05,38.77,21.64,53.65
ANSURI_fem_0217,61.84,163.83,35.64,92.88,81.11,96.27,105.24,55.23,35.81,33.27,19.69,24.44,14.39,14.79,53.07,23.59,76.52,41.91,38.44,23.22,54.06
ANSURI_fem_0218,71.11,156.93,36.82,102.92,89.34,101.63,110.27,61.46,40.58,37.91,22.4,26.82,14.64,15.02,53.7,23.42,74.02,38.67,38.24,28.0,55.11
ANSURI_fem_0219,56.28,160.52,34.77,90.54,74.18,95.05,96.93,54.48,34.34,32.67,19.69,22.56,13.94,14.3,52.23,23.25,74.2,38.66,37.22,23.57,55.02
ANSURI_fem_0220,63.6,171.58,37.11,90.53,77.98,95.98,103.51,55.33,36.22,34.56,20.53,25.38,15.99,15.46,57.49,24.38,82.13,42.75,42.06,21.41,54.87
ANSURI_fem_0221,54.4,164.1,35.28,81.3,70.42,93.52,96.25,53.41,35.13,32.73,19.76,24.34,14.29,13.14,53.37,23.35,78.19,39.97,37.81,20.45,55.09
ANSURI_fem_0222,49.92,151.5,33.4,85.04,72.19,89.45,95.53,52.6,35.0,33.81,19.23,22.84,13.99,14.34,51.0,23.05,71.38,37.61,36.64,21.84,51.91
ANSURI_fem_0223,62.92,162.54,34.84,89.92,76.28,98.97,95.64,60.67,39.41,37.32,19.76,24.95,14.45,12.98,53.74,23.09,77.73,39.69,39.6,23.19,54.52
ANSURI_fem_0224,71.72,164.08,35.73,93.16,87.08,107.86,104.88,65.47,39.59,36.9,20.51,25.07,14.26,14.28,53.35,23.14,78.09,38.44,39.12,23.3,53.32
ANSURI_fem_0225,52.36,155.61,34.69,85.84,70.42,90.81,95.15,53.64,35.84,34.11,19.51,24.53,14.35,13.57,51.59,22.51,71.38,38.33,35.58,21.27,53.66
ANSURI_fem_0226,60.2,157.07,36.51,89.81,77.21,95.54,103.28,60.19,38.21,35.28,19.56,25.73,14.37,14.29,53.6,24.37,76.63,35.89,39.41,22.82,52.47
ANSURI_fem_0227,60.58,153.5,35.72,89.59,84.34,99.19,101.39,60.66,38.44,34.07,19.01,24.09,14.36,14.23,53.77,24.62,74.37,35.8,37.01,23.25,55.72
ANSURI_fem_0228,60.87,161.07,35.72,92.46,77.27,94.83,99.84,55.78,37.12,36.86,21.1,25.68,15.21,15.08,53.08,24.52,75.46,38.78,37.65,24.99,53.71
ANSURI_fem_0229,58.25,157.7,36.29,88.27,73.16,94.39,101.43,57.93,35.94,35.25,20.6,27.01,15.37,13.77,54.3,24.48,76.91,35.89,38.59,22.1,56.7
ANSURI_fem_0230,48.89,155.67,32.78,81.79,64.22,88.8,94.15,53.73,34.57,32.42,17.9,23.83,13.85,13.46,52.33,23.79,72.8,38.56,37.79,20.15,54.87
ANSURI_fem_0231,79.74,170.78,37.58,98.59,89.33,108.74,109.52,64.26,42.11,38.11,21.49,26.62,15.59,14.3,56.22,25.39,83.12,40.62,40.89,26.64,56.14
ANSURI_fem_0232,72.33,161.55,37.48,97.63,91.15,106.34,105.75,62.33,39.25,38.03,21.95,25.23,15.33,14.28,53.04,23.33,74.23,40.18,37.18,23.73,54.62
ANSURI_fem_0233,66.59,168.53,37.66,95.55,80.54,95.63,106.34,56.77,38.18,35.8,20.49,25.92,15.21,15.68,56.5,26.11,80.71,41.9,39.96,24.61,56.38
ANSURI_fem_0234,56.68,158.13,36.64,86.96,77.51,92.98,101.07,56.48,36.37,32.64,19.87,24.08,14.66,14.34,52.54,23.32,75.35,37.13,37.69,21.65,54.94
ANSURI_fem_0235,64.32,161.54,37.61,93.63,83.2,97.54,103.06,57.59,38.04,34.4,19.85,26.65,15.14,13.56,54.01,23.72,75.41,38.34,38.04,24.33,55.75
ANSURI_fem_0236,65.46,158.91,36.2,94.16,78.62,100.11,100.56,61.6,39.79,37.82,21.37,26.06,15.27,13.41,53.46,22.51,74.82,36.87,38.23,25.33,54.39
ANSURI_fem_0237,62.44,160.39,36.08,93.51,80.26,96.7,98.99,58.82,37.9,36.04,20.22,25.75,14.5,12.87,52.08,22.74,75.78,38.86,37.55,24.52,54.23
ANSURI_fem_0238,58.93,156.1,34.68,91.71,77.36,95.4,99.6,58.12,37.7,35.47,20.65,25.78,14.67,13.76,51.2,21.97,72.51,38.17,35.3,23.21,52.28
ANSURI_fem_0239,63.14,169.9,36.72,88.13,77.3,95.13,104.49,57.6,36.46,34.74,20.46,25.78,14.73,15.47,58.78,27.42,84.42,38.76,41.2,22.21,57.98
ANSURI_fem_0240,52.99,158.11,34.73,83.92,68.37,91.64,99.44,53.92,35.07,34.52,20.32,23.42,14.69,14.88,53.4,23.44,75.72,37.42,37.67,20.65,54.19
ANSURI_fem_0241,56.31,146.82,36.47,95.99,84.98,91.42,103.56,54.17,36.07,34.29,20.58,24.16,14.71,14.37,46.76,21.37,67.82,37.72,36.63,26.4,53.14
ANSURI_fem_0242,64.76,153.37,34.97,95.28,88.91,100.49,104.07,59.21,39.49,37.27,21.64,26.61,15.13,14.86,50.08,22.32,70.81,37.19,35.8,25.6,54.86
ANSURI_fem_0243,57.56,169.86,35.54,86.18,69.89,89.89,99.54,53.99,35.19,34.36,20.31,24.51,14.39,15.14,60.4,26.6,83.62,41.08,42.24,22.23,56.7
ANSURI_fem_0244,72.7,157.82,37.45,99.83,83.5,105.89,104.62,65.21,42.16,38.8,21.76,27.67,15.43,12.53,51.83,22.48,73.39,38.54,37.23,27.44,54.32
ANSURI_fem_0245,58.53,170.86,34.47,87.01,69.81,93.83,98.88,55.2,35.5,32.84,20.23,23.87,14.75,14.05,62.25,27.22,85.11,40.61,41.18,21.18,56.68
ANSURI_fem_0246,75.41,172.72,37.45,92.59,88.19,106.82,105.98,62.68,41.43,36.1,20.64,25.94,15.19,14.41,57.99,25.13,84.12,40.18,43.2,24.03,53.43
ANSURI_fem_0247,52.72,162.32,34.13,80.45,67.18,92.97,94.82,54.2,34.58,33.43,20.55,23.33,14.51,12.97,54.69,24.65,78.93,37.11,39.1,20.23,53.39
ANSURI_fem_0248,55.29,161.15,35.53,88.26,70.06,88.96,98.91,53.66,36.19,34.42,19.74,25.31,15.43,14.56,55.35,25.01,77.91,37.78,39.66,22.9,54.67
ANSURI_fem_0249,70.94,165.75,39.46,97.15,88.13,101.66,112.39,58.01,36.86,34.6,20.32,27.12,16.18,15.05,57.39,24.99,77.87,39.42,40.18,24.45,56.51
ANSURI_fem_0250,58.83,158.63,34.89,91.67,74.68,93.6,99.47,58.3,37.92,34.88,20.3,24.88,14.76,14.04,52.13,23.06,73.78,38.87,36.84,22.71,55.48
ANSURI_fem_0251,75.28,169.36,37.94,95.14,85.12,104.21,106.73,64.2,41.87,38.27,22.04,26.22,15.42,14.86,56.95,25.86,82.46,40.51,40.77,25.07,57.19
ANSURI_fem_0252,63.88,157.42,36.1,91.25,82.76,98.22,99.38,61.33,40.76,36.2,20.79,26.51,14.91,12.72,54.37,24.57,75.4,37.13,37.19,24.07,54.76
ANSURI_fem_0253,67.07,167.39,35.66,90.2,83.87,101.63,104.74,59.15,37.66,35.58,20.52,24.84,14.42,16.11,57.48,26.27,80.92,40.21,40.43,24.09,54.55
ANSURI_fem_0254,84.13,162.82,37.91,107.16,95.41,115.64,108.99,68.12,41.5,40.14,21.18,27.55,14.96,13.57,56.73,25.57,78.19,40.07,38.93,29.6,56.01
ANSURI_fem_0255,68.72,167.71,36.95,86.24,76.53,101.47,104.96,61.27,41.45,38.99,21.89,26.05,16.13,14.73,57.71,26.22,79.96,41.08,39.75,20.94,56.24
ANSURI_fem_0256,63.87,160.97,34.12,89.81,82.81,103.63,95.03,61.15,38.0,36.21,20.39,23.74,14.12,14.09,51.8,23.13,76.21,40.36,38.54,23.19,54.35
ANSURI_fem_0257,61.89,158.56,36.62,95.6,81.06,95.26,107.37,56.67,37.42,34.73,20.14,24.37,14.09,14.95,53.79,23.34,74.89,38.9,38.32,24.21,54.06
ANSURI_fem_0258,58.64,162.37,34.78,82.64,72.58,94.23,95.47,58.07,38.11,35.65,20.44,25.84,15.05,13.72,56.5,25.36,76.81,38.56,39.06,21.87,57.93
ANSURI_fem_0259,73.82,158.53,38.52,101.49,90.05,102.22,110.24,65.35,41.47,38.08,20.64,28.84,15.65,14.57,56.22,25.63,73.71,38.15,38.69,25.71,56.67
ANSURI_fem_0260,83.93,166.79,37.4,106.43,97.1,108.57,104.19,67.27,45.44,40.34,22.2,27.24,16.08,13.39,55.65,25.28,78.29,42.71,40.4,28.89,54.75
ANSURI_fem_0261,74.66,167.43,37.14,97.16,84.14,106.41,105.33,64.54,41.22,36.64,20.65,27.12,15.73,14.44,57.09,25.71,81.86,38.09,41.43,25.8,58.25
ANSURI_fem_0262,70.46,157.57,36.72,103.67,91.32,102.3,105.89,60.93,40.05,35.9,20.63,26.31,16.06,14.06,52.61,22.63,73.53,38.55,36.9,28.06,55.29
ANSURI_fem_0263,68.81,172.89,35.78,90.69,74.55,100.92,101.2,63.72,39.06,36.1,20.28,24.98,14.62,14.88,59.11,26.6,84.92,40.04,42.66,23.19,57.9
ANSURI_fem_0264,67.06,165.36,34.97,88.51,78.36,101.29,102.02,60.58,42.12,38.4,22.37,25.46,15.34,15.14,50.33,22.15,75.64,41.72,38.08,21.89,57.05
ANSURI_fem_0265,65.97,156.18,37.22,97.94,85.31,99.17,105.21,59.59,38.62,38.0,20.43,25.7,15.74,13.94,53.62,24.08,73.64,38.4,37.75,25.11,55.8
ANSURI_fem_0266,59.66,159.2,35.02,89.16,76.31,98.1,96.73,58.39,38.7,35.7,19.69,24.0,14.29,13.48,53.14,23.96,79.08,36.53,40.28,22.83,55.71
ANSURI_fem_0267,69.52,158.87,39.06,95.06,85.87,102.35,104.87,61.25,39.57,36.88,21.23,28.35,16.43,13.83,50.96,22.25,69.37,40.48,34.32,24.95,56.05
ANSURI_fem_0268,72.12,160.98,38.43,103.9,89.32,99.63,110.06,60.05,39.87,36.63,21.35,26.8,16.05,13.82,55.49,25.1,74.65,40.06,36.69,27.84,53.06
ANSURI_fem_0269,53.11,166.88,35.46,84.12,70.21,87.45,99.73,50.06,32.91,33.61,20.1,23.46,15.11,14.36,53.99,23.93,80.04,41.33,39.87,20.47,56.03
ANSURI_fem_0270,56.77,156.14,36.8,91.1,74.64,90.61,99.12,54.4,37.71,34.7,19.77,27.26,15.99,13.2,54.23,24.58,75.01,35.98,36.51,23.33,55.93
ANSURI_fem_0271,48.85,168.92,33.42,74.73,65.34,87.42,90.15,50.32,32.67,32.03,19.69,23.41,14.09,12.67,55.79,24.07,82.89,40.9,42.56,19.06,54.93
ANSURI_fem_0272,62.19,155.22,35.92,90.0,80.66,98.64,99.38,59.79,39.89,36.45,21.73,24.57,15.13,13.43,52.25,23.69,73.42,36.74,37.06,25.12,55.45
ANSURI_fem_0273,69.21,162.09,36.19,102.5,87.61,97.94,102.02,58.82,39.35,38.02,22.0,26.0,15.9,14.75,55.33,24.91,76.44,42.39,38.73,27.66,54.12
ANSURI_fem_0274,70.2,159.13,37.21,98.14,86.45,104.44,105.58,62.27,40.59,36.97,21.11,26.34,15.96,14.59,55.53,25.67,76.66,38.14,37.93,25.81,52.7
ANSURI_fem_0275,60.99,159.6,36.96,94.5,76.26,92.39,101.92,56.37,38.37,35.29,21.11,25.9,15.93,14.99,53.0,24.03,73.76,40.37,37.72,24.75,54.58
ANSURI_fem_0276,59.72,163.79,35.83,91.04,77.0,92.96,100.34,55.67,36.93,34.03,19.13,24.84,14.97,14.62,52.03,23.36,77.95,40.5,38.48,24.19,54.64
ANSURI_fem_0277,61.25,171.87,36.05,88.13,72.42,94.36,101.08,55.69,35.15,34.58,20.75,24.44,15.09,15.19,59.33,26.46,85.88,40.91,43.61,23.64,55.25
ANSURI_fem_0278,78.83,162.44,38.15,108.57,100.03,104.48,107.87,65.06,41.79,37.9,21.36,27.7,15.91,14.82,51.93,24.47,78.35,41.64,39.16,29.71,56.95
ANSURI_fem_0279,52.17,158.91,34.94,85.88,70.95,88.18,97.63,52.26,35.43,31.98,19.1,24.15,14.56,13.52,55.71,24.51,76.95,38.58,39.1,21.96,51.45
ANSURI_fem_0280,69.39,172.94,37.2,90.93,78.23,97.33,108.7,59.05,37.87,37.39,21.37,28.68,15.73,15.51,62.19,27.11,85.69,39.96,42.98,23.49,56.83
ANSURI_fem_0281,61.52,165.65,35.36,86.82,77.29,98.49,96.99,58.5,36.83,35.45,20.97,24.45,14.66,15.2,53.63,23.98,79.46,40.21,41.01,22.32,54.78
ANSURI_fem_0282,55.97,157.32,33.36,86.75,70.79,95.12,95.7,57.31,37.58,34.28,20.4,24.82,14.75,13.56,55.32,24.97,78.68,35.39,39.33,22.75,53.61
ANSURI_fem_0283,74.67,168.04,36.54,97.58,80.19,105.92,105.92,64.71,42.07,39.19,21.86,27.06,15.85,15.38,55.66,24.55,81.48,39.79,40.25,24.88,53.89
ANSURI_fem_0284,62.6,166.83,36.41,91.5,71.37,94.74,98.75,58.92,38.74,36.07,20.3,25.21,15.3,13.71,57.71,25.31,83.08,39.22,41.34,24.64,53.67
ANSURI_fem_0285,64.64,162.99,36.65,90.92,82.43,99.52,102.08,61.05,38.04,32.94,19.06,25.06,14.98,13.27,54.39,23.34,78.58,39.65,40.0,23.62,55.57
ANSURI_fem_0286,64.77,160.41,36.68,92.45,78.81,98.7,105.49,59.88,39.42,36.16,20.64,27.47,15.7,15.19,54.98,24.88,80.23,37.26,40.29,24.52,53.99
